user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,record_duplicate,full_name_clean,pan_clean,aadhaar_clean,dob_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR20296,Hiral Barman,SJSKU4564W,3684 4915 8366,11-01-1968,Jalandhar,Punjab,29277,Student,07/12/2025,Done,high,USR20296,False,Hiral Barman,SJSKU4564W,368449158366,1968-01-11,Jalandhar,Punjab,29277.0,Student,2025-12-07 00:00:00,DONE,HIGH
USR65836,Falguni Venkataraman,QJPWC3890S,332395465296,,jaipur,Rajasthan,29615,Salaried,29-Mar-2026,KYC_DONE,LOW,USR65836,False,Falguni Venkataraman,QJPWC3890S,332395465296,,Jaipur,Rajasthan,29615.0,Salaried,2026-03-29 00:00:00,KYC_DONE,LOW
USR55232,Daksh Saxena,PKYCN 5567 F,7182 3103 8069,08-05-1993,Jalandar,Punjab,"Rs. 22,167",Self Employed,31-May-2025,V,Low,USR55232,False,Daksh Saxena,PKYCN5567F,718231038069,1993-05-08,Jalandhar,Punjab,22167.0,Self Employed,2025-05-31 00:00:00,VERIFIED,LOW
USR42643,upkaar sawhney,SBUIL0960T,7695 3454 7737,19/03/1962,pune,Maharashtra,"INR 24,685",Business Owner,09-Mar-2025,V,low,USR42643,False,Upkaar Sawhney,SBUIL0960T,769534547737,1962-03-19,Pune,Maharashtra,24685.0,Business Owner,2025-03-09 00:00:00,VERIFIED,LOW
USR60840,Alka Patla,OJUZB7547A,564678116201,09-08-2005,jaipur,Rajasthan,13232,Salaried,21/04/2024,V,low,USR60840,False,Alka Patla,OJUZB7547A,564678116201,2005-08-09,Jaipur,Rajasthan,13232.0,Salaried,2024-04-21 00:00:00,VERIFIED,LOW
USR16804,ubika ben,btehn8242f,5701-3908-6100,1987/03/01,Kolkata,West Bengal,-33180,Retired,,Verified,low,USR16804,False,Ubika Ben,BTEHN8242F,570139086100,1987-03-01,Kolkata,West Bengal,,Retired,,VERIFIED,LOW
USR66652,eiravati barad,tvajs9825g,086646674024,,Dilli,Delhi,"₹28,221",Business Owner,05/05/2025 04:10 PM,Under Review,MEDIUM,USR66652,False,Eiravati Barad,TVAJS9825G,086646674024,,Delhi,Delhi,28221.0,Business Owner,,UNDER_REVIEW,MEDIUM
usr68518,Aarav Nagy,PPBLC6145S,634998074690,04-08-1966,jaipur,Rajasthan,20237,Unemployed,07-12-2024,Rejected,high,USR68518,False,Aarav Nagy,PPBLC6145S,634998074690,1966-08-04,Jaipur,Rajasthan,20237.0,Unemployed,2024-07-12 00:00:00,REJECTED,HIGH
USR46224,Akshay Kapadia,XVYYZ5962A,8712-9267-5327,14/12/1992 07:48 AM,Amritsar,Punjab,41320,Unemployed,10-27-2024,APPROVED,Low,USR46224,False,Akshay Kapadia,XVYYZ5962A,871292675327,1992-12-14,Amritsar,Punjab,41320.0,Unemployed,2024-10-27 00:00:00,APPROVED,LOW
USR36022,Rachit Oza,,3666 0105 5022,23/09/2001 06:37 PM,BLR,Karnataka,"Rs. 43,919",Self Employed,2025/09/08,FAILED,High,USR36022,False,Rachit Oza,,366601055022,2001-09-23,Bengaluru,Karnataka,43919.0,Self Employed,2025-09-08 00:00:00,FAILED,HIGH
USR88975,Utkarsh Subramaniam,,924418219864,,New Delhi,Delhi,"₹18,211",Business Owner,01-31-2026,VERIFIED,low,USR88975,False,Utkarsh Subramaniam,,924418219864,,Delhi,Delhi,18211.0,Business Owner,2026-01-31 00:00:00,VERIFIED,LOW
USR44246,Onkar Bera,USTBN9163H,321743735947,08-Jan-1971,Jaipur,Rajasthan,20814,Unemployed,23/02/2024,REJECTED,high,USR44246,False,Onkar Bera,USTBN9163H,321743735947,1971-01-08,Jaipur,Rajasthan,20814.0,Unemployed,2024-02-23 00:00:00,REJECTED,HIGH
USR 91567,Abhiram Parsa,QJHOX1257P,,1992/11/08,bengaluru,Karnataka,"Rs. 34,453",Business Owner,2025/09/18,P,LOW,USR91567,False,Abhiram Parsa,QJHOX1257P,,1992-11-08,Bengaluru,Karnataka,34453.0,Business Owner,2025-09-18 00:00:00,PENDING,LOW
USR98247,THOMAS CHAND,QQZQO1383K,239579198708,1980-11-16 20:08:43,Poona,Maharashtra,31947,Retired,02-10-2026,APPROVED,HIGH,USR98247,False,Thomas Chand,QQZQO1383K,239579198708,1980-11-16,Pune,Maharashtra,31947.0,Retired,2026-02-10 00:00:00,APPROVED,HIGH
usr60693,Tanmayi Bhavsar,SHRFS8073S,2354 5615 0772,06/02/2003,ASR,Punjab,18410,Salaried,2025-03-08 09:44:32,Reject,Low,USR60693,False,Tanmayi Bhavsar,SHRFS8073S,235456150772,2003-02-06,Amritsar,Punjab,18410.0,Salaried,2025-03-08 09:44:32,REJECTED,LOW
usr66075,Faras Andra,HIAHX 1217 X,600102707306,25/01/2002,Kolkata,West Bengal,22062,Unemployed,17/02/2024,APPROVED,Low,USR66075,False,Faras Andra,HIAHX1217X,600102707306,2002-01-25,Kolkata,West Bengal,22062.0,Unemployed,2024-02-17 00:00:00,APPROVED,LOW
USR67160,Lohit Char,EHAQZ4053,8061 4827 3530,16/04/1985 05:09 PM,jaipur,Rajasthan,"₹30,462",Business Owner,07/03/2024 12:14 PM,Verified,Low,USR67160,False,Lohit Char,,806148273530,1985-04-16,Jaipur,Rajasthan,30462.0,Business Owner,,VERIFIED,LOW
USR93968,Vaishnavi Arora,JTPFN4264T,0220745164,20/02/1966 05:53 PM,Amritsar,Punjab,52122,Unemployed,2025-06-11 17:12:55,KYC_DONE,Medium,USR93968,False,Vaishnavi Arora,JTPFN4264T,,1966-02-20,Amritsar,Punjab,52122.0,Unemployed,2025-06-11 17:12:55,KYC_DONE,MEDIUM
USR21891,waida bhatnagar,NJTLV8958D,850208088513,03/05/1977 05:10 PM,Jalandar,Punjab,"Rs. 26,394",Unemployed,18/02/2024,VERIFIED,Low,USR21891,False,Waida Bhatnagar,NJTLV8958D,850208088513,1977-05-03,Jalandhar,Punjab,26394.0,Unemployed,2024-02-18 00:00:00,VERIFIED,LOW
USR 50774,Alexander Sarin,BKHVK8795,,406861041,JPR,Rajasthan,25337,Gig Worker,2026-01-08 10:56:34,Done,Unknown,USR50774,False,Alexander Sarin,,,,Jaipur,Rajasthan,25337.0,Gig Worker,2026-01-08 10:56:34,DONE,UNKNOWN
USR64033,Hemang Sarma,ASZSD0734L,546796987063,13-Sep-2002,MUMBAI,Maharashtra,28.3k,Business Owner,1718237171,V,low,USR64033,False,Hemang Sarma,ASZSD0734L,546796987063,2002-09-13,Mumbai,Maharashtra,28300.0,Business Owner,2024-06-13 00:06:11,VERIFIED,LOW
USR16475,Jacob Magar,ZXTRZ5988M,5239 0122 5936,1963/08/19,LDH,Punjab,"Rs. 16,534",Self Employed,17/12/2024 04:19 PM,P,unknown,USR16475,False,Jacob Magar,ZXTRZ5988M,523901225936,1963-08-19,Ludhiana,Punjab,16534.0,Self Employed,,PENDING,UNKNOWN
USR-39516,Devika Ghosh,OEQPQ4283Y,,15/08/2004,DELHI,Delhi,"₹46,839",Self Employed,2025-12-09 05:22:56,Done,Medium,USR39516,False,Devika Ghosh,OEQPQ4283Y,,2004-08-15,Delhi,Delhi,46839.0,Self Employed,2025-12-09 05:22:56,DONE,MEDIUM
usr_63502,  Panini Koshy  ,ZBQIX3662Q,485860384335,623665588,MUMBAI,Maharashtra,,Unemployed,23/02/2024 06:21 AM,IN_PROGRESS,low,USR63502,False,Panini Koshy,ZBQIX3662Q,485860384335,,Mumbai,Maharashtra,,Unemployed,,IN_PROGRESS,LOW
USR43705,Hredhaan Dar,EFJFU2111,094905732288,,Poona,Maharashtra,15089,Gig Worker,10-02-2025,KYC_DONE,low,USR43705,False,Hredhaan Dar,,094905732288,,Pune,Maharashtra,15089.0,Gig Worker,2025-10-02 00:00:00,KYC_DONE,LOW
USR-14972,Charita Basu,WMKLB0569B,XXXX-XXXX-5609,751401552,JPR,Rajasthan,"INR 58,006",Salaried,23-Feb-2025,Verified,low,USR14972,False,Charita Basu,WMKLB0569B,,,Jaipur,Rajasthan,58006.0,Salaried,2025-02-23 00:00:00,VERIFIED,LOW
USR77713,Mitali Badal,AQAAK6225B,225537756090,09-02-1977,Calcutta,West Bengal,17596,Freelancer,09/09/2025,APPROVED,low,USR77713,False,Mitali Badal,AQAAK6225B,225537756090,1977-02-09,Kolkata,West Bengal,17596.0,Freelancer,2025-09-09 00:00:00,APPROVED,LOW
USR48319,Januja Boase,QJIXC2726A,910229587000,1973/03/30,pune,Maharashtra,10.2k,Retired,26/08/2024,V,low,USR48319,False,Januja Boase,QJIXC2726A,910229587000,1973-03-30,Pune,Maharashtra,10200.0,Retired,2024-08-26 00:00:00,VERIFIED,LOW
USR30948,unni seshadri,camfj9280f,322727453095,24/08/2003,Hyderabad,Telangana,27.6k,Self Employed,30/06/2025 11:29 AM,Reject,Low,USR30948,False,Unni Seshadri,CAMFJ9280F,322727453095,2003-08-24,Hyderabad,Telangana,27600.0,Self Employed,,REJECTED,LOW
USR65780,Hemani Deep,MORFU 9626 I,0485083125468,26/05/1997,Calcutta,West Bengal,Not Available,Freelancer,12-Aug-2024,Pending,low,USR65780,False,Hemani Deep,MORFU9626I,,1997-05-26,Kolkata,West Bengal,,Freelancer,2024-08-12 00:00:00,PENDING,LOW
USR49031,Abhimanyu Rai,ZBSEO6167L,9352 9171 4283,1995/08/21,Jaipur,Rajasthan,67680,Retired,17/11/2024,V,low,USR49031,False,Abhimanyu Rai,ZBSEO6167L,935291714283,1995-08-21,Jaipur,Rajasthan,67680.0,Retired,2024-11-17 00:00:00,VERIFIED,LOW
USR53124,  Aarna Peri  ,YOJYF 5346 E,4975-4931-2469,22-May-1964,HYDERABAD,Telangana,"Rs. 73,073",Business Owner,28/08/2024 01:06 PM,PENDING,low,USR53124,False,Aarna Peri,YOJYF5346E,497549312469,1964-05-22,Hyderabad,Telangana,73073.0,Business Owner,,PENDING,LOW
USR 94979,  Garima Hegde  ,GYKAY8123M,XXXX-XXXX-9809,04-Aug-1969,DELHI,Delhi,14931,Salaried,04-Nov-2024,APPROVED,LOW,USR94979,False,Garima Hegde,GYKAY8123M,,1969-08-04,Delhi,Delhi,14931.0,Salaried,2024-11-04 00:00:00,APPROVED,LOW
USR98541,Benjamin Sen,DJOSA-6890-X,295703221567,1965/09/27,ASR,Punjab,14558,Self Employed,2025/07/27,V,Medium,USR98541,False,Benjamin Sen,DJOSA6890X,295703221567,1965-09-27,Amritsar,Punjab,14558.0,Self Employed,2025-07-27 00:00:00,VERIFIED,MEDIUM
USR95080,Hemani Raman,MISBS4117G,XXXX-XXXX-5109,,LKO,Uttar Pradesh,"INR 31,367",Gig Worker,2024/06/04,KYC_DONE,low,USR95080,False,Hemani Raman,MISBS4117G,,,Lucknow,Uttar Pradesh,31367.0,Gig Worker,2024-06-04 00:00:00,KYC_DONE,LOW
USR 39008,VarenyaChana,NIGVL8689R,9432 5802 0894,05-Nov-1992,Bangalore,Karnataka,"₹28,387",Retired,26-Dec-2024,VERIFIED,LOW,USR39008,False,Varenyachana,NIGVL8689R,943258020894,1992-11-05,Bengaluru,Karnataka,28387.0,Retired,2024-12-26 00:00:00,VERIFIED,LOW
USR39929,Mahika Lal,FHDYI4510G,278234072482,25/03/1970,Calcutta,West Bengal,14015,Business Owner,2026/02/28,Verified,MEDIUM,USR39929,False,Mahika Lal,FHDYI4510G,278234072482,1970-03-25,Kolkata,West Bengal,14015.0,Business Owner,2026-02-28 00:00:00,VERIFIED,MEDIUM
USR35356,Vritti Buch,DCXRF5685B,,11-07-1980,Ludhiana,Punjab,"₹151,021",Business Owner,2025/09/27,VERIFIED,LOW,USR35356,False,Vritti Buch,DCXRF5685B,,1980-07-11,Ludhiana,Punjab,151021.0,Business Owner,2025-09-27 00:00:00,VERIFIED,LOW
USR36346,Panini Sani,ymehr1269e,711802596215,18/06/2005 09:37 AM,Dilli,Delhi,,Freelancer,2025/07/16,APPROVED,Medium,USR36346,False,Panini Sani,YMEHR1269E,711802596215,2005-06-18,Delhi,Delhi,,Freelancer,2025-07-16 00:00:00,APPROVED,MEDIUM
USR63312,Edhitha Thaman,GLIKO8949U,992117517883,09/03/1997 10:48 AM,amritsar,Punjab,32.3k,Self Employed,1746351898,V,LOW,USR63312,False,Edhitha Thaman,GLIKO8949U,992117517883,1997-03-09,Amritsar,Punjab,32299.999999999996,Self Employed,2025-05-04 09:44:58,VERIFIED,LOW
USR14302,CHARLES BOBAL,KKWRY 6840 E,640149284169,2002/02/11,Pune,Maharashtra,62001,Unemployed,03/06/2025,REJECTED,low,USR14302,False,Charles Bobal,KKWRY6840E,640149284169,2002-02-11,Pune,Maharashtra,62001.0,Unemployed,2025-06-03 00:00:00,REJECTED,LOW
USR22773,BishakhaSani,QPIBE0679,469150910682,1960/09/18,Ludhiana,Punjab,Not Available,Student,1732961203,Verified,LOW,USR22773,False,Bishakhasani,,469150910682,1960-09-18,Ludhiana,Punjab,,Student,2024-11-30 10:06:43,VERIFIED,LOW
USR 12624,Vict0r Sathe,TJLKJ6433Y,241828526886,1974/07/27,lucknow,Uttar Pradesh,23599,Farmer,01/04/2025 05:01 AM,APPROVED,Medium,USR12624,False,Vict0R Sathe,TJLKJ6433Y,241828526886,1974-07-27,Lucknow,Uttar Pradesh,23599.0,Farmer,,APPROVED,MEDIUM
usr96282,Lekha Shroff,OAQWT5411,5748 2113 8260,21/04/1994,Pune,Maharashtra,Not Available,Retired,,APPROVED,medium,USR96282,False,Lekha Shroff,,574821138260,1994-04-21,Pune,Maharashtra,,Retired,,APPROVED,MEDIUM
USR67222,Peter Sankar,FOJNT5981N,,1983-06-24 07:15:39,amritsar,Punjab,22850,Self Employed,28/06/2024 07:14 AM,APPROVED,Medium,USR67222,False,Peter Sankar,FOJNT5981N,,1983-06-24,Amritsar,Punjab,22850.0,Self Employed,,APPROVED,MEDIUM
USR 95153,Yashawini Dugal,LMCCO-0658-V,XXXX-XXXX-0357,1993/03/31,chennai,Tamil Nadu,"₹36,603",Self Employed,2024-03-01 14:08:19,V,Low,USR95153,False,Yashawini Dugal,LMCCO0658V,,1993-03-31,Chennai,Tamil Nadu,36603.0,Self Employed,2024-03-01 14:08:19,VERIFIED,LOW
USR 56743,Jalsa Chokshi,EWEBY8129G,4859939586077,1961-09-16 08:21:44,Jalandhar,Punjab,Not Available,Business Owner,02-18-2025,Done,medium,USR56743,False,Jalsa Chokshi,EWEBY8129G,,1961-09-16,Jalandhar,Punjab,,Business Owner,2025-02-18 00:00:00,DONE,MEDIUM
USR78168,adweta kibe,GLHKQ6051B,532207003492,23/06/1998,MUMBAI,Maharashtra,"₹14,623",Unemployed,11-19-2025,APPROVED,Low,USR78168,False,Adweta Kibe,GLHKQ6051B,532207003492,1998-06-23,Mumbai,Maharashtra,14623.0,Unemployed,2025-11-19 00:00:00,APPROVED,LOW
USR-75537,Ridhi Nagarajan,WHQCS7482P,7895-2386-6159,08/05/1977,Poona,Maharashtra,,Farmer,1757654113,VERIFIED,low,USR75537,False,Ridhi Nagarajan,WHQCS7482P,789523866159,1977-05-08,Pune,Maharashtra,,Farmer,2025-09-12 05:15:13,VERIFIED,LOW
usr_26012,Samuel Bora,WQPVS-8657-R,XXXX-XXXX-6395,23-Feb-1960,Chennai,Tamil Nadu,21796,Gig Worker,2025-02-12 18:05:36,Rejected,MEDIUM,USR26012,False,Samuel Bora,WQPVS8657R,,1960-02-23,Chennai,Tamil Nadu,21796.0,Gig Worker,2025-02-12 18:05:36,REJECTED,MEDIUM
USR71163,Zi1mi1 Sampath,NVOLV0137I,572774398535,09-21-2004,DELHI,Delhi,"Rs. 52,348",Retired,06-03-2024,FAILED,high,USR71163,False,Zi1Mi1 Sampath,NVOLV0137I,572774398535,2004-09-21,Delhi,Delhi,52348.0,Retired,2024-06-03 00:00:00,FAILED,HIGH
USR-52181,Vasudha Boase,,061713639728,-118695385,Jalandar,Punjab,29433,Unemployed,18/12/2024 08:35 AM,VERIFIED,MEDIUM,USR52181,False,Vasudha Boase,,061713639728,,Jalandhar,Punjab,29433.0,Unemployed,,VERIFIED,MEDIUM
USR84948,Pushti Bhakta,EZEVD0425P,017122783595,08/01/2006,delhi,Delhi,25.8k,Farmer,01-13-2025,VERIFIED,medium,USR84948,False,Pushti Bhakta,EZEVD0425P,017122783595,2006-01-08,Delhi,Delhi,25800.0,Farmer,2025-01-13 00:00:00,VERIFIED,MEDIUM
usr40727,Vihaan Khosla,EDSIF7655M,2996 1221 0449,19-Jan-1985,Mumbay,Maharashtra,"Rs. 15,100",Gig Worker,2024/12/11,Under Review,Medium,USR40727,False,Vihaan Khosla,EDSIF7655M,299612210449,1985-01-19,Mumbai,Maharashtra,15100.0,Gig Worker,2024-12-11 00:00:00,UNDER_REVIEW,MEDIUM
usr_52633,Jasmit Kibe,xcrur2713s,926742512641,13/09/1980 05:44 PM,Mumbai,Maharashtra,6.3k,Self Employed,,Done,Low,USR52633,False,Jasmit Kibe,XCRUR2713S,926742512641,1980-09-13,Mumbai,Maharashtra,6300.0,Self Employed,,DONE,LOW
USR-52962,Ojasvi Jani,GLABN3745E,2003211230,,Hyderabad,Telangana,"₹22,174",Student,05-20-2025,FAILED,low,USR52962,False,Ojasvi Jani,GLABN3745E,,,Hyderabad,Telangana,22174.0,Student,2025-05-20 00:00:00,FAILED,LOW
USR44832,  Ansh Shenoy  ,MEGPX2592O,5177-6452-6299,29/05/2005,Hyderabad,Telangana,26.4k,Business Owner,16/03/2025 02:36 AM,Done,Medium,USR44832,False,Ansh Shenoy,MEGPX2592O,517764526299,2005-05-29,Hyderabad,Telangana,26400.0,Business Owner,,DONE,MEDIUM
usr15409,Vrishti Sastry,WXJET4647E,290158233578,1991/02/05,Dilli,Delhi,"₹20,063",Unemployed,27/07/2025,APPROVED,Medium,USR15409,False,Vrishti Sastry,WXJET4647E,290158233578,1991-02-05,Delhi,Delhi,20063.0,Unemployed,2025-07-27 00:00:00,APPROVED,MEDIUM
USR66974,Sara Buch,shfyq9921b,2677 1528 9780,,LDH,Punjab,16631,Unemployed,2024-11-10 16:39:37,VERIFIED,high,USR66974,False,Sara Buch,SHFYQ9921B,267715289780,,Ludhiana,Punjab,16631.0,Unemployed,2024-11-10 16:39:37,VERIFIED,HIGH
USR32433,Saksham Salvi,KHYRW7568P,698608204866,1983-09-14 03:19:23,bengaluru,Karnataka,"₹29,800",Farmer,20-Jun-2024,APPROVED,low,USR32433,False,Saksham Salvi,KHYRW7568P,698608204866,1983-09-14,Bengaluru,Karnataka,29800.0,Farmer,2024-06-20 00:00:00,APPROVED,LOW
76672,OwenTak,FTKYL5068L,XXXX-XXXX-9138,667082949,MUMBAI,Maharashtra,21.6k,Unemployed,04/06/2025 05:24 PM,Verified,LOW,USR76672,False,Owentak,FTKYL5068L,,,Mumbai,Maharashtra,21600.0,Unemployed,,VERIFIED,LOW
USR 42972,Keya Aurora,IGXUD7393H,7674-4977-1932,16/05/2000,Bengaluru,Karnataka,14423,Gig Worker,30/07/2024,Done,LOW,USR42972,False,Keya Aurora,IGXUD7393H,767449771932,2000-05-16,Bengaluru,Karnataka,14423.0,Gig Worker,2024-07-30 00:00:00,DONE,LOW
USR40905,unnati thakur,GLYEW3120D,4323964118,25/06/1976,Jalandar,Punjab,44974,Farmer,27/11/2025 01:54 AM,Rejected,Low,USR40905,False,Unnati Thakur,GLYEW3120D,,1976-06-25,Jalandhar,Punjab,44974.0,Farmer,,REJECTED,LOW
USR93089,Kashish Bali,UJTUI6053V,255954355429,1991-08-30 05:22:55,lucknow,Uttar Pradesh,"INR 14,789",Gig Worker,04-Jan-2025,V,Low,USR93089,False,Kashish Bali,UJTUI6053V,255954355429,1991-08-30,Lucknow,Uttar Pradesh,14789.0,Gig Worker,2025-01-04 00:00:00,VERIFIED,LOW
14056,Gautam Lalla,VJETS0494H,776718682990,01-Sep-1991,Jalandhar,Punjab,"₹21,045",Business Owner,2025-03-31 04:29:36,KYC_DONE,Low,USR14056,False,Gautam Lalla,VJETS0494H,776718682990,1991-09-01,Jalandhar,Punjab,21045.0,Business Owner,2025-03-31 04:29:36,KYC_DONE,LOW
USR18017,Simon Maharaj,yffyr4032y,XXXX-XXXX-1880,08-17-1992,Amritsar,Punjab,-24301,Student,2025/03/19,VERIFIED,HIGH,USR18017,False,Simon Maharaj,YFFYR4032Y,,1992-08-17,Amritsar,Punjab,,Student,2025-03-19 00:00:00,VERIFIED,HIGH
usr74983,caleb mitra,CWIRV 1123 J,351365117786,,BLR,Karnataka,Not Available,Gig Worker,02/07/2024 02:23 AM,APPROVED,UNKNOWN,USR74983,False,Caleb Mitra,CWIRV1123J,351365117786,,Bengaluru,Karnataka,,Gig Worker,,APPROVED,UNKNOWN
USR 59246,KIAAN DORA,KZYPW7489J,,02-14-1992,lucknow,Uttar Pradesh,41359,Gig Worker,03-28-2025,FAILED,Low,USR59246,False,Kiaan Dora,KZYPW7489J,,1992-02-14,Lucknow,Uttar Pradesh,41359.0,Gig Worker,2025-03-28 00:00:00,FAILED,LOW
53488,Azaan Mitter,YWJGV2893T,,,Madras,Tamil Nadu,"Rs. 19,263",Salaried,1751616042,P,Low,USR53488,False,Azaan Mitter,YWJGV2893T,,,Chennai,Tamil Nadu,19263.0,Salaried,2025-07-04 08:00:42,PENDING,LOW
USR10504,Jhalak Borde,WHLXS7672B,408838829751,1977-06-24 23:37:54,kolkata,West Bengal,41245,Freelancer,05-25-2024,Done,Low,USR10504,False,Jhalak Borde,WHLXS7672B,408838829751,1977-06-24,Kolkata,West Bengal,41245.0,Freelancer,2024-05-25 00:00:00,DONE,LOW
USR89171,ADVIK MORAR,aovmy2361r,7659 0897 4657,1969/05/16,Mumbai,Maharashtra,"INR 20,197",Freelancer,2024-07-03 06:40:26,VERIFIED,Low,USR89171,False,Advik Morar,AOVMY2361R,765908974657,1969-05-16,Mumbai,Maharashtra,20197.0,Freelancer,2024-07-03 06:40:26,VERIFIED,LOW
USR88698,VinayaWable,oaqtc4576v,359114249728,-264328027,Pune,Maharashtra,-39484,Retired,1708348056,V,Medium,USR88698,False,Vinayawable,OAQTC4576V,359114249728,,Pune,Maharashtra,,Retired,2024-02-19 13:07:36,VERIFIED,MEDIUM
USR77437,Ladli Wagle,CSRAS4553Z,238997360246,23/06/2001 12:46 AM,DELHI,Delhi,"₹17,193",Freelancer,04/07/2024 02:31 AM,Done,low,USR77437,False,Ladli Wagle,CSRAS4553Z,238997360246,2001-06-23,Delhi,Delhi,17193.0,Freelancer,,DONE,LOW
USR51268,Harshil Oak,APZGA3286G,348211721816,04-13-2004,Bombay,Maharashtra,28933,Retired,18-Nov-2024,Verified,Low,USR51268,False,Harshil Oak,APZGA3286G,348211721816,2004-04-13,Mumbai,Maharashtra,28933.0,Retired,2024-11-18 00:00:00,VERIFIED,LOW
USR 85321,Matthew Hans,DSCNE2983E,687230868631,1989/03/05,Hyd,Telangana,14872,Unemployed,11-21-2025,V,HIGH,USR85321,False,Matthew Hans,DSCNE2983E,687230868631,1989-03-05,Hyderabad,Telangana,14872.0,Unemployed,2025-11-21 00:00:00,VERIFIED,HIGH
USR33364,UDARSH PATHAK,JHAGN7634K,1888-0216-9187,04-28-1988,Kolkata,West Bengal,"₹46,120",Freelancer,03/01/2024,V,high,USR33364,False,Udarsh Pathak,JHAGN7634K,188802169187,1988-04-28,Kolkata,West Bengal,46120.0,Freelancer,2024-01-03 00:00:00,VERIFIED,HIGH
USR39740,Isaac Walla,DFSFJ4973U,1823-4022-9077,06/11/1962 04:43 AM,LDH,Punjab,"₹18,251",Retired,06/03/2024,IN_PROGRESS,LOW,USR39740,False,Isaac Walla,DFSFJ4973U,182340229077,1962-11-06,Ludhiana,Punjab,18251.0,Retired,2024-03-06 00:00:00,IN_PROGRESS,LOW
USR50059,Brijesh Thaman,GALSS5717O,913166362809,12-15-1974,Hyd,Telangana,32373,Unemployed,06/10/2024 05:57 PM,APPROVED,Low,USR50059,False,Brijesh Thaman,GALSS5717O,913166362809,1974-12-15,Hyderabad,Telangana,32373.0,Unemployed,,APPROVED,LOW
usr_32787,Ijaya Mallick,JBSWB5208M,,10-02-2000,Jalandar,Punjab,24257,Business Owner,1764956883,P,low,USR32787,False,Ijaya Mallick,JBSWB5208M,,2000-02-10,Jalandhar,Punjab,24257.0,Business Owner,2025-12-05 17:48:03,PENDING,LOW
USR36382,Tanish Sem,MOZZR0702K,XXXX-XXXX-0568,11-23-2001,Poona,Maharashtra,9660,Farmer,,R,LOW,USR36382,False,Tanish Sem,MOZZR0702K,,2001-11-23,Pune,Maharashtra,9660.0,Farmer,,REJECTED,LOW
USR48313,William Hora,THOLB5365W,6537 3222 1115,11-27-1998,Calcutta,West Bengal,"₹27,971",Self Employed,2025-01-15 18:00:19,APPROVED,low,USR48313,False,William Hora,THOLB5365W,653732221115,1998-11-27,Kolkata,West Bengal,27971.0,Self Employed,2025-01-15 18:00:19,APPROVED,LOW
USR55306,VRINDA SAMA,QVARJ 8247 V,766543397823,27/03/2005,Hyd,Telangana,"Rs. 10,118",Gig Worker,2025-03-29 17:51:50,Done,LOW,USR55306,False,Vrinda Sama,QVARJ8247V,766543397823,2005-03-27,Hyderabad,Telangana,10118.0,Gig Worker,2025-03-29 17:51:50,DONE,LOW
USR 57537,Vedhika Grewal,EDJOT1054Y,0359167393,30-Jun-1980,MUMBAI,Maharashtra,46802,Freelancer,,V,Medium,USR57537,False,Vedhika Grewal,EDJOT1054Y,,1980-06-30,Mumbai,Maharashtra,46802.0,Freelancer,,VERIFIED,MEDIUM
USR-92525,Anay Bajwa,XUAHV0283Q,7792 8384 8449,,Kolkata,West Bengal,"₹29,667",Self Employed,,Done,high,USR92525,False,Anay Bajwa,XUAHV0283Q,779283848449,,Kolkata,West Bengal,29667.0,Self Employed,,DONE,HIGH
USR 13083,Bhavini Kurian,KOZUU-0982-O,083725999433,2007/01/31,Pune,Maharashtra,18753,Gig Worker,2025/08/21,Verified,Medium,USR13083,False,Bhavini Kurian,KOZUU0982O,083725999433,2007-01-31,Pune,Maharashtra,18753.0,Gig Worker,2025-08-21 00:00:00,VERIFIED,MEDIUM
USR 67607,Gautami Trivedi,AWEQG5555E,321038629268,1965/01/31,Lucknow,Uttar Pradesh,36.9k,Farmer,,PENDING,LOW,USR67607,False,Gautami Trivedi,AWEQG5555E,321038629268,1965-01-31,Lucknow,Uttar Pradesh,36900.0,Farmer,,PENDING,LOW
usr39251,The0d0re Saxena,KQEEK3178B,8803-4043-2173,-175900358,Bombay,Maharashtra,"₹80,528",Self Employed,09/02/2025,KYC_DONE,low,USR39251,False,The0D0Re Saxena,KQEEK3178B,880340432173,,Mumbai,Maharashtra,80528.0,Self Employed,2025-02-09 00:00:00,KYC_DONE,LOW
USR31693,Ekavir Ravi,YDGIO4647A,7198 7646 0478,-171083887,Madras,Tamil Nadu,"₹34,455",Farmer,03-26-2024,VERIFIED,low,USR31693,False,Ekavir Ravi,YDGIO4647A,719876460478,,Chennai,Tamil Nadu,34455.0,Farmer,2024-03-26 00:00:00,VERIFIED,LOW
USR34418,  Sanya Lala  ,AAUCJ 3994 O,5350-1848-9932,1964-06-15 01:56:19,ASR,Punjab,"₹42,960",Gig Worker,09/02/2026,VERIFIED,Medium,USR34418,False,Sanya Lala,AAUCJ3994O,535018489932,1964-06-15,Amritsar,Punjab,42960.0,Gig Worker,2026-02-09 00:00:00,VERIFIED,MEDIUM
