merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_clean,merchant_name_clean,mcc_clean,merchant_category_clean,business_type_clean,city_clean,state_clean,onboarding_date_clean,settlement_account_clean,settlement_account_type,merchant_status_clean,declared_avg_ticket_size_clean
MCH9187,MANE AND SONS,5812.0,Restaurants,INDIVIDUAL,HYDERABAD,Telangana,18/12/2025,,Active,508.01,MCH9187,Mane And Sons,5812.0,RESTAURANT,INDIVIDUAL,Hyderabad,Telangana,2025-12-18 00:00:00,,MISSING,ACTIVE,508.01
MCH3084,Mani-Chowdhury,5699.0,CLOTHS,PARTNERSHIP,Hyd,Telangana,27/09/2023 01:37 AM,,A,1594.62,MCH3084,Mani-Chowdhury,5699.0,CLOTHING,PARTNERSHIP,Hyderabad,Telangana,2023-09-27 01:37:00,,MISSING,ACTIVE,1594.62
MCH3997,Chatterjee Group,5999,Retail Other,INDIVIDUAL,ludhiana,Punjab,30/04/2023,HIRQ3582999375796,Suspended,,MCH3997,Chatterjee Group,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Ludhiana,Punjab,2023-04-30 00:00:00,HIRQ3582999375796,ALPHANUMERIC_ACCOUNT,SUSPENDED,
MCH6562,Kant Inc,7011,HOTEL_LODGING,sole_proprietor,chennai,Tamil Nadu,14/10/2024,XXXX2723,Active,"₹2,590.35",MCH6562,Kant Inc,7011.0,HOSPITALITY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-10-14 00:00:00,XXXX2723,MASKED_ACCOUNT,ACTIVE,2590.35
MCH9877,Borra and Sons,4814.0,Telecom,Individual,Bengaluru,Karnataka,1681335452,YYFP6378402221168,Live,416.84,MCH9877,Borra And Sons,4814.0,TELECOM,INDIVIDUAL,Bengaluru,Karnataka,2023-04-12 21:37:32,YYFP6378402221168,ALPHANUMERIC_ACCOUNT,ACTIVE,416.84
mch6623,Kakar and Sons,5912,Pharmacy,INDIVIDUAL,Poona,Maharashtra,,8474818927,Enabled,"₹1,424.35",MCH6623,Kakar And Sons,5912.0,MEDICAL,INDIVIDUAL,Pune,Maharashtra,,8474818927,NUMERIC_ACCOUNT,ACTIVE,1424.35
MCH1188,M0rar Ltd,5912,Pharmacies,individual,Hyderabad,Telangana,19-Feb-2024,3674511273,Live,1156.7,MCH1188,M0Rar Ltd,5912.0,MEDICAL,INDIVIDUAL,Hyderabad,Telangana,2024-02-19 00:00:00,3674511273,NUMERIC_ACCOUNT,ACTIVE,1156.7
MCH7877,  Parekh-Borra  ,05942,Book Store,Private Limited,Bombay,Maharashtra,29-Feb-2024,XXXX5911,Active,,MCH7877,Parekh-Borra,5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-02-29 00:00:00,XXXX5911,MASKED_ACCOUNT,ACTIVE,
MCH7769,"Atwal, Loke and Prasad",04814,Telecom,partnership,mumbai,Maharashtra,2024/07/21,,Active,₹232.38,MCH7769,"Atwal, Loke And Prasad",4814.0,TELECOM,PARTNERSHIP,Mumbai,Maharashtra,2024-07-21 00:00:00,,MISSING,ACTIVE,232.38
8850,"  Sachdev, Nayar and Arora  ",5411,Grocery,PARTNERSHIP,Ludhiana,Punjab,1743997388,,S,,MCH8850,"Sachdev, Nayar And Arora",5411.0,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2025-04-07 03:43:08,,MISSING,SUSPENDED,
MCH1625,saran ltd,4814,Mobile Recharge,partnership,Calcutta,West Bengal,17/10/2024 02:52 AM,6216492189,Enabled,1093.54,MCH1625,Saran Ltd,4814.0,TELECOM,PARTNERSHIP,Kolkata,West Bengal,2024-10-17 02:52:00,6216492189,NUMERIC_ACCOUNT,ACTIVE,1093.54
MCH9052,ramaswamy-chhabra,,BOOKS_STATIONERY,partnership,mumbai,Maharashtra,10/11/2024,,Live,-534.11,MCH9052,Ramaswamy-Chhabra,,BOOKS_STATIONERY,PARTNERSHIP,Mumbai,Maharashtra,2024-10-11 00:00:00,,MISSING,ACTIVE,
MCH 8431,"Bail, Sura and Misra",5411.0,groceries,Partnership,lucknow,Uttar Pradesh,24/02/2023,BOES1880983766713,Live,6861.27,MCH8431,"Bail, Sura And Misra",5411.0,GROCERY,PARTNERSHIP,Lucknow,Uttar Pradesh,2023-02-24 00:00:00,BOES1880983766713,ALPHANUMERIC_ACCOUNT,ACTIVE,6861.27
MCH2492,"Bhatti, Kala and Sahni",4131,TRAVEL,Individual,Hyderabad,Telangana,11/12/2024 10:36 PM,,ACTIVE,2662.9,MCH2492,"Bhatti, Kala And Sahni",4131.0,TRANSPORTATION,INDIVIDUAL,Hyderabad,Telangana,2024-11-12 22:36:00,,MISSING,ACTIVE,2662.9
MCH6602,Thakkar Ltd,4131,TRAVEL,PARTNERSHIP,Mumbay,Maharashtra,2023-01-03 08:43:35,XXXX6968,Active,INR 483.25,MCH6602,Thakkar Ltd,4131.0,TRANSPORTATION,PARTNERSHIP,Mumbai,Maharashtra,2023-01-03 08:43:35,XXXX6968,MASKED_ACCOUNT,ACTIVE,483.25
MCH 9944,"Parikh, Mutti and Saha",4131,Transportation,partnership,jalandhar,Punjab,1754223766,YTTI1528625741410,Active,"1,826.64",MCH9944,"Parikh, Mutti And Saha",4131.0,TRANSPORTATION,PARTNERSHIP,Jalandhar,Punjab,2025-08-03 12:22:46,YTTI1528625741410,ALPHANUMERIC_ACCOUNT,ACTIVE,1826.64
MCH 8536,"BASAK, SAMI AND CHAR",5311,Retail,private_limited,Mumbai,Maharashtra,,,Enabled,₹335.50,MCH8536,"Basak, Sami And Char",5311.0,RETAIL,PRIVATE_LIMITED,Mumbai,Maharashtra,,,MISSING,ACTIVE,335.5
mch3139,"Dhar, Kumar and Sawhney",5699,garments,PARTNERSHIP,Pune,Maharashtra,24/01/2025,XXXX0682,Disabled,"₹2,338.90",MCH3139,"Dhar, Kumar And Sawhney",5699.0,CLOTHING,PARTNERSHIP,Pune,Maharashtra,2025-01-24 00:00:00,XXXX0682,MASKED_ACCOUNT,INACTIVE,2338.9
MCH2368,Chadha-Barman,05912,Pharmacy,individual,jalandhar,Punjab,2025/11/27,7857705450,S,"INR 3,326.29",MCH2368,Chadha-Barman,5912.0,MEDICAL,INDIVIDUAL,Jalandhar,Punjab,2025-11-27 00:00:00,7857705450,NUMERIC_ACCOUNT,SUSPENDED,3326.29
MCH3229,Keer-Kale,5912,Pharmacy,sole_proprietor,Mumbay,Maharashtra,1709156400,UDDZ7214972649948,Active,276.23,MCH3229,Keer-Kale,5912.0,MEDICAL,SOLE_PROPRIETOR,Mumbai,Maharashtra,2024-02-28 21:40:00,UDDZ7214972649948,ALPHANUMERIC_ACCOUNT,ACTIVE,276.23
mch8615,Kurian Inc,UNKNOWN,phone service,private_limited,Hyd,Telangana,03-25-2024,,Active,3051.58,MCH8615,Kurian Inc,,TELECOM,PRIVATE_LIMITED,Hyderabad,Telangana,2024-03-25 00:00:00,,MISSING,ACTIVE,3051.58
MCH1154,Saran and Sons,5912,Pharmacies,Private Limited,pune,Maharashtra,26/12/2023,TCTB2753134775657,Live,871.24,MCH1154,Saran And Sons,5912.0,MEDICAL,PRIVATE_LIMITED,Pune,Maharashtra,2023-12-26 00:00:00,TCTB2753134775657,ALPHANUMERIC_ACCOUNT,ACTIVE,871.24
MCH-2487,Venkatesh Ltd,misc,Hotel,partnership,ludhiana,Punjab,,MCTW2396874836471,ACTIVE,2913.12,MCH2487,Venkatesh Ltd,,HOSPITALITY,PARTNERSHIP,Ludhiana,Punjab,,MCTW2396874836471,ALPHANUMERIC_ACCOUNT,ACTIVE,2913.12
MCH2980,Mander and Sons,5411,groceries,Sole Proprietor,Calcutta,West Bengal,03-Apr-2023,,A,1129.72,MCH2980,Mander And Sons,5411.0,GROCERY,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-04-03 00:00:00,,MISSING,ACTIVE,1129.72
MCH9718,  Bumb PLC  ,5699,CLOTHS,PRIVATE_LIMITED,jalandhar,Punjab,,XXXX7725,Live,,MCH9718,Bumb Plc,5699.0,CLOTHING,PRIVATE_LIMITED,Jalandhar,Punjab,,XXXX7725,MASKED_ACCOUNT,ACTIVE,
MCH5673,Palan-Memon,4131,Bus/Taxi,Sole Proprietor,Delhi,Delhi,16-Sep-2023,5428187851,Live,414.92,MCH5673,Palan-Memon,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Delhi,Delhi,2023-09-16 00:00:00,5428187851,NUMERIC_ACCOUNT,ACTIVE,414.92
MCH2995,  Kurian-Kumar  ,MCC-5699,CLOTHS,INDIVIDUAL,amritsar,Punjab,2023-10-16 02:32:49,,A,,MCH2995,Kurian-Kumar,,CLOTHING,INDIVIDUAL,Amritsar,Punjab,2023-10-16 02:32:49,,MISSING,ACTIVE,
MCH 6615,PILLAY GROUP,5942,Book Store,individual,Hyd,Telangana,2025-09-12 23:50:08,3204013146,S,-785.64,MCH6615,Pillay Group,5942.0,BOOKS_STATIONERY,INDIVIDUAL,Hyderabad,Telangana,2025-09-12 23:50:08,3204013146,NUMERIC_ACCOUNT,SUSPENDED,
MCH5391,Nagi-Pandya,5411,kirana,partnership,kolkata,West Bengal,2025/12/24,,Suspended,"Rs. 1,471",MCH5391,Nagi-Pandya,5411.0,GROCERY,PARTNERSHIP,Kolkata,West Bengal,2025-12-24 00:00:00,,MISSING,SUSPENDED,1471.0
MCH8170,"Dyal, Chadha and Shenoy",4814,phone service,Partnership,Hyd,Telangana,2024/12/15,4344277649,ACTIVE,589.07,MCH8170,"Dyal, Chadha And Shenoy",4814.0,TELECOM,PARTNERSHIP,Hyderabad,Telangana,2024-12-15 00:00:00,4344277649,NUMERIC_ACCOUNT,ACTIVE,589.07
MCH4622,Toor-Rajan,7011.0,HOTEL_LODGING,PRIVATE_LIMITED,LDH,Punjab,20/06/2024 02:20 PM,,Live,2524.16,MCH4622,Toor-Rajan,7011.0,HOSPITALITY,PRIVATE_LIMITED,Ludhiana,Punjab,2024-06-20 14:20:00,,MISSING,ACTIVE,2524.16
MCH2040,"Balan, Sahota and Nagi",MCC-5699,Clothing,Sole Proprietor,Kolkata,West Bengal,,,Active,Rs. 409,MCH2040,"Balan, Sahota And Nagi",,CLOTHING,SOLE_PROPRIETOR,Kolkata,West Bengal,,,MISSING,ACTIVE,409.0
MCH7803,Naik LLC,5999,Retail Other,PARTNERSHIP,delhi,Delhi,,,A,-285.6,MCH7803,Naik Llc,5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Delhi,Delhi,,,MISSING,ACTIVE,
MCH6559,Patla Ltd,7011,HOTEL_LODGING,Sole Proprietor,bengaluru,Karnataka,18-Dec-2025,,Enabled,922.45,MCH6559,Patla Ltd,7011.0,HOSPITALITY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-12-18 00:00:00,,MISSING,ACTIVE,922.45
MCH8262,Sanghvi Ltd,5411.0,GROCERY_STORE,sole_proprietor,Bengaluru,Karnataka,2024/06/10,,A,"Rs. 4,676",MCH8262,Sanghvi Ltd,5411.0,GROCERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-06-10 00:00:00,,MISSING,ACTIVE,4676.0
MCH8149,"Chandran, Mander and Parmar",5812,FOOD_SERVICES,PARTNERSHIP,kolkata,West Bengal,,,Active,"Rs. 1,378",MCH8149,"Chandran, Mander And Parmar",5812.0,RESTAURANT,PARTNERSHIP,Kolkata,West Bengal,,,MISSING,ACTIVE,1378.0
MCH4484,"Mukherjee, Tella and Malhotra",5812,Restaurant,PARTNERSHIP,Bangalore,Karnataka,02/10/2025 05:38 AM,8422535984,Active,2091.93,MCH4484,"Mukherjee, Tella And Malhotra",5812.0,RESTAURANT,PARTNERSHIP,Bengaluru,Karnataka,2025-02-10 05:38:00,8422535984,NUMERIC_ACCOUNT,ACTIVE,2091.93
MCH9164,MITAL AND SONS,,CLOTHS,Private Limited,Dilli,Delhi,08-12-2025,,Enabled,4681.79,MCH9164,Mital And Sons,,CLOTHING,PRIVATE_LIMITED,Delhi,Delhi,2025-08-12 00:00:00,,MISSING,ACTIVE,4681.79
MCH7906,"Ganesan, Gopal and Ratta",5912,chemist,INDIVIDUAL,JPR,Rajasthan,2023/08/04,6930056996,A,INR 733.85,MCH7906,"Ganesan, Gopal And Ratta",5912.0,MEDICAL,INDIVIDUAL,Jaipur,Rajasthan,2023-08-04 00:00:00,6930056996,NUMERIC_ACCOUNT,ACTIVE,733.85
4055,Sinha-Sundaram,7011,Hotel,Individual,Chennai,Tamil Nadu,,BRZM1208408639064,SUSPENDED,₹978.27,MCH4055,Sinha-Sundaram,7011.0,HOSPITALITY,INDIVIDUAL,Chennai,Tamil Nadu,,BRZM1208408639064,ALPHANUMERIC_ACCOUNT,SUSPENDED,978.27
MCH1016,"Mangat, Som and Deshmukh",5942,BOOKS_STATIONERY,INDIVIDUAL,pune,Maharashtra,08/02/2025,OOIR2591293670615,S,756.28,MCH1016,"Mangat, Som And Deshmukh",5942.0,BOOKS_STATIONERY,INDIVIDUAL,Pune,Maharashtra,2025-08-02 00:00:00,OOIR2591293670615,ALPHANUMERIC_ACCOUNT,SUSPENDED,756.28
MCH4081,Srinivasan-Bahri,4814,Mobile Recharge,SOLE_PROPRIETOR,delhi,Delhi,07-Jun-2025,,Active,"₹2,928.84",MCH4081,Srinivasan-Bahri,4814.0,TELECOM,SOLE_PROPRIETOR,Delhi,Delhi,2025-06-07 00:00:00,,MISSING,ACTIVE,2928.84
7302,Murthy and Sons,5411,Grocery,Partnership,Bangalore,Karnataka,23-Jan-2025,,ACTIVE,3381.11,MCH7302,Murthy And Sons,5411.0,GROCERY,PARTNERSHIP,Bengaluru,Karnataka,2025-01-23 00:00:00,,MISSING,ACTIVE,3381.11
MCH1906,"TANEJA, MAHAJAN AND SARNA",05311,Retail,Individual,Bangalore,Karnataka,16-Jan-2026,ZMCC2986180199571,Disabled,"Rs. 2,772",MCH1906,"Taneja, Mahajan And Sarna",5311.0,RETAIL,INDIVIDUAL,Bengaluru,Karnataka,2026-01-16 00:00:00,ZMCC2986180199571,ALPHANUMERIC_ACCOUNT,INACTIVE,2772.0
MCH4976,Walla and Sons,5942,BOOKS_STATIONERY,SOLE-PROPRIETOR,bengaluru,Karnataka,10-21-2025,XKET6356016924037,Active,Rs. 929,MCH4976,Walla And Sons,5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-10-21 00:00:00,XKET6356016924037,ALPHANUMERIC_ACCOUNT,ACTIVE,929.0
MCH2749,Borde PLC,07011,HOTEL_LODGING,partnership,Jalandar,Punjab,2025-11-15 14:42:20,AKGD7711918524900,Active,299.85,MCH2749,Borde Plc,7011.0,HOSPITALITY,PARTNERSHIP,Jalandhar,Punjab,2025-11-15 14:42:20,AKGD7711918524900,ALPHANUMERIC_ACCOUNT,ACTIVE,299.85
mch2813,"Sha, Bhatia and Vig",UNKNOWN,dept_store,INDIVIDUAL,chennai,Tamil Nadu,2024-10-24 13:37:28,5399147177,Suspended,"INR 3,821.16",MCH2813,"Sha, Bhatia And Vig",,DEPARTMENT STORE,INDIVIDUAL,Chennai,Tamil Nadu,2024-10-24 13:37:28,5399147177,NUMERIC_ACCOUNT,SUSPENDED,3821.16
7294,"Singh, Ramanathan and Setty",5942,BOOKS_STATIONERY,PRIVATE-LIMITED,Jalandar,Punjab,02/04/2025,,Suspended,"Rs. 1,690",MCH7294,"Singh, Ramanathan And Setty",5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Jalandhar,Punjab,2025-02-04 00:00:00,,MISSING,SUSPENDED,1690.0
mch4299,Master PLC,5699,CLOTHS,private_limited,Delhi,Delhi,2023/05/31,XXXX0419,Enabled,"INR 3,539.65",MCH4299,Master Plc,5699.0,CLOTHING,PRIVATE_LIMITED,Delhi,Delhi,2023-05-31 00:00:00,XXXX0419,MASKED_ACCOUNT,ACTIVE,3539.65
mch8052,  Mangat-Ganesh  ,4131,Transport,sole_proprietor,Calcutta,West Bengal,2024-01-05 09:32:24,,A,₹527.34,MCH8052,Mangat-Ganesh,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-01-05 09:32:24,,MISSING,ACTIVE,527.34
MCH7875,  Narasimhan PLC  ,5411,kirana,private_limited,amritsar,Punjab,01-03-2025,,A,585.43,MCH7875,Narasimhan Plc,5411.0,GROCERY,PRIVATE_LIMITED,Amritsar,Punjab,2025-01-03 00:00:00,,MISSING,ACTIVE,585.43
9253,Gole LLC,5699,CLOTHS,SOLE_PROPRIETOR,amritsar,Punjab,2024-05-09 20:29:36,XXXX9261,Active,"₹1,349.23",MCH9253,Gole Llc,5699.0,CLOTHING,SOLE_PROPRIETOR,Amritsar,Punjab,2024-05-09 20:29:36,XXXX9261,MASKED_ACCOUNT,ACTIVE,1349.23
MCH3410,Mutti PLC,MCC-7011,Hotel,SOLE_PROPRIETOR,chennai,Tamil Nadu,2023/05/23,5994810528,A,4042.64,MCH3410,Mutti Plc,,HOSPITALITY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-05-23 00:00:00,5994810528,NUMERIC_ACCOUNT,ACTIVE,4042.64
mch2755,Chaudhuri and S0ns,5942,Books,Individual,Mumbay,Maharashtra,2025/11/29,,ACTIVE,Rs. 440,MCH2755,Chaudhuri And S0Ns,5942.0,BOOKS_STATIONERY,INDIVIDUAL,Mumbai,Maharashtra,2025-11-29 00:00:00,,MISSING,ACTIVE,440.0
MCH3435,"MITTER, CHAKRABARTI AND SWAMINATHAN",5812,Food,individual,ludhiana,Punjab,23-Apr-2023,XXXX3745,Enabled,"INR 1,050.63",MCH3435,"Mitter, Chakrabarti And Swaminathan",5812.0,RESTAURANT,INDIVIDUAL,Ludhiana,Punjab,2023-04-23 00:00:00,XXXX3745,MASKED_ACCOUNT,ACTIVE,1050.63
MCH7403,Prabhakar Group,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,1766987686,XXXX4472,INACTIVE,657.74,MCH7403,Prabhakar Group,5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-12-29 05:54:46,XXXX4472,MASKED_ACCOUNT,INACTIVE,657.74
MCH1926,"Bail, Bala and Bahl",5942,Books,PARTNERSHIP,Poona,Maharashtra,05-07-2024,,Active,-1485.21,MCH1926,"Bail, Bala And Bahl",5942.0,BOOKS_STATIONERY,PARTNERSHIP,Pune,Maharashtra,2024-05-07 00:00:00,,MISSING,ACTIVE,
MCH2996,Rege-Khanna,5411,Grocery,INDIVIDUAL,lucknow,Uttar Pradesh,2023/10/15,,Closed,-745.45,MCH2996,Rege-Khanna,5411.0,GROCERY,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-10-15 00:00:00,,MISSING,INACTIVE,
MCH 5749,Master LLC,,Restaurant,Private Limited,kolkata,West Bengal,04-30-2024,PVNW9033788560313,Enabled,6699.41,MCH5749,Master Llc,,RESTAURANT,PRIVATE_LIMITED,Kolkata,West Bengal,2024-04-30 00:00:00,PVNW9033788560313,ALPHANUMERIC_ACCOUNT,ACTIVE,6699.41
MCH9088,Bajaj-Karnik,5912,chemist,individual,Mumbay,Maharashtra,2025/03/11,,Suspended,1838.62,MCH9088,Bajaj-Karnik,5912.0,MEDICAL,INDIVIDUAL,Mumbai,Maharashtra,2025-03-11 00:00:00,,MISSING,SUSPENDED,1838.62
MCH1947,BHATTI PLC,,transprt,SOLE_PROPRIETOR,Hyderabad,Telangana,17/10/2025 03:35 AM,,A,INR 860.05,MCH1947,Bhatti Plc,,TRANSPORTATION,SOLE_PROPRIETOR,Hyderabad,Telangana,2025-10-17 03:35:00,,MISSING,ACTIVE,860.05
MCH6221,Shukla and Sons,4131,Transportation,SOLE-PROPRIETOR,Chennai,Tamil Nadu,2025-01-25 13:39:54,,A,1793.34,MCH6221,Shukla And Sons,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-01-25 13:39:54,,MISSING,ACTIVE,1793.34
MCH2827,Bala-Bhatti,5999,Miscellaneous,INDIVIDUAL,Bangalore,Karnataka,10/05/2024 08:16 PM,5191749246,Disabled,Rs. 381,MCH2827,Bala-Bhatti,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Bengaluru,Karnataka,2024-10-05 20:16:00,5191749246,NUMERIC_ACCOUNT,INACTIVE,381.0
MCH4176,Sani-Bhalla,UNKNOWN,HOTEL_LODGING,individual,Delhi,Delhi,22-Jul-2024,XXXX6805,Live,"₹1,216.13",MCH4176,Sani-Bhalla,,HOSPITALITY,INDIVIDUAL,Delhi,Delhi,2024-07-22 00:00:00,XXXX6805,MASKED_ACCOUNT,ACTIVE,1216.13
mch5210,Rege-Sridhar,MCC-5942,Book Store,private_limited,Jalandhar,Punjab,10-May-2024,VHMQ6214837340223,Active,1199.73,MCH5210,Rege-Sridhar,,BOOKS_STATIONERY,PRIVATE_LIMITED,Jalandhar,Punjab,2024-05-10 00:00:00,VHMQ6214837340223,ALPHANUMERIC_ACCOUNT,ACTIVE,1199.73
MCH7493,Nanda LLC,5411,groceries,partnership,New Delhi,Delhi,2024-12-01 00:24:51,,A,537.94,MCH7493,Nanda Llc,5411.0,GROCERY,PARTNERSHIP,Delhi,Delhi,2024-12-01 00:24:51,,MISSING,ACTIVE,537.94
MCH6079,Gulati Inc,4131,Transport,SOLE-PROPRIETOR,pune,Maharashtra,29/01/2023 08:05 AM,XXXX5091,Active,"₹2,029.26",MCH6079,Gulati Inc,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Pune,Maharashtra,2023-01-29 08:05:00,XXXX5091,MASKED_ACCOUNT,ACTIVE,2029.26
MCH6122,RAI LTD,MCC-4131,Transport,PRIVATE-LIMITED,Jalandar,Punjab,02-11-2024,JNKS9651802205909,INACTIVE,"₹2,198.19",MCH6122,Rai Ltd,,TRANSPORTATION,PRIVATE_LIMITED,Jalandhar,Punjab,2024-02-11 00:00:00,JNKS9651802205909,ALPHANUMERIC_ACCOUNT,INACTIVE,2198.19
MCH9537,"Kohli, Bedi and Khatri",5812,Food,partnership,lucknow,Uttar Pradesh,03-Feb-2023,ETHU3692414694902,A,-2200.76,MCH9537,"Kohli, Bedi And Khatri",5812.0,RESTAURANT,PARTNERSHIP,Lucknow,Uttar Pradesh,2023-02-03 00:00:00,ETHU3692414694902,ALPHANUMERIC_ACCOUNT,ACTIVE,
MCH9503,Kulkarni LLC,4131,transprt,Individual,Hyd,Telangana,22/01/2026 09:02 PM,FRMH0087238544779,Inactive,1312.52,MCH9503,Kulkarni Llc,4131.0,TRANSPORTATION,INDIVIDUAL,Hyderabad,Telangana,2026-01-22 21:02:00,FRMH0087238544779,ALPHANUMERIC_ACCOUNT,INACTIVE,1312.52
5849,Balakrishnan Ltd,MCC-5699,Fashion,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,06/04/2025,,Active,"₹6,558.56",MCH5849,Balakrishnan Ltd,,CLOTHING,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-06-04 00:00:00,,MISSING,ACTIVE,6558.56
MCH4034,Tiwari-Lad,5999,Other,individual,LDH,Punjab,13-Dec-2023,XXXX6100,SUSPENDED,"2,041.77",MCH4034,Tiwari-Lad,5999.0,OTHER,INDIVIDUAL,Ludhiana,Punjab,2023-12-13 00:00:00,XXXX6100,MASKED_ACCOUNT,SUSPENDED,2041.77
MCH2860,Ahluwalia Ltd,7011,HOTEL_LODGING,Private Limited,Bengaluru,Karnataka,27/01/2026,EAAS5526551207941,A,Rs. 250,MCH2860,Ahluwalia Ltd,7011.0,HOSPITALITY,PRIVATE_LIMITED,Bengaluru,Karnataka,2026-01-27 00:00:00,EAAS5526551207941,ALPHANUMERIC_ACCOUNT,ACTIVE,250.0
MCH1969,Narain-Menon,5311,Retail,INDIVIDUAL,Dilli,Delhi,2025/11/16,FJVW1497261653850,Enabled,453.33,MCH1969,Narain-Menon,5311.0,RETAIL,INDIVIDUAL,Delhi,Delhi,2025-11-16 00:00:00,FJVW1497261653850,ALPHANUMERIC_ACCOUNT,ACTIVE,453.33
MCH3993,VAIDYA LTD,5999,Other,PARTNERSHIP,chennai,Tamil Nadu,23/12/2023 03:28 AM,YBKO6037061844125,A,372.73,MCH3993,Vaidya Ltd,5999.0,OTHER,PARTNERSHIP,Chennai,Tamil Nadu,2023-12-23 03:28:00,YBKO6037061844125,ALPHANUMERIC_ACCOUNT,ACTIVE,372.73
mch5895,Dey LLC,4131.0,TRAVEL,Individual,Chennai,Tamil Nadu,08-05-2024,,Active,693.85,MCH5895,Dey Llc,4131.0,TRANSPORTATION,INDIVIDUAL,Chennai,Tamil Nadu,2024-08-05 00:00:00,,MISSING,ACTIVE,693.85
MCH-8238,"Lala, Seth and Tak",5699,Clothing,PARTNERSHIP,JPR,Rajasthan,2024/07/22,XXXX3627,Live,952.06,MCH8238,"Lala, Seth And Tak",5699.0,CLOTHING,PARTNERSHIP,Jaipur,Rajasthan,2024-07-22 00:00:00,XXXX3627,MASKED_ACCOUNT,ACTIVE,952.06
MCH4588,"Gole, Raval and Hans",UNKNOWN,Food,SOLE-PROPRIETOR,bengaluru,Karnataka,14/03/2025,2064667231,Live,"INR 1,061.34",MCH4588,"Gole, Raval And Hans",,RESTAURANT,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-03-14 00:00:00,2064667231,NUMERIC_ACCOUNT,ACTIVE,1061.34
mch9785,Bains-Bhavsar,05999,Retail Other,PARTNERSHIP,Bombay,Maharashtra,2023/08/07,,ACTIVE,54.42,MCH9785,Bains-Bhavsar,5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Mumbai,Maharashtra,2023-08-07 00:00:00,,MISSING,ACTIVE,54.42
MCH2179,Prakash Inc,5411,groceries,partnership,Jalandar,Punjab,05-14-2025,XBTI4209602657255,Enabled,"₹5,901.01",MCH2179,Prakash Inc,5411.0,GROCERY,PARTNERSHIP,Jalandhar,Punjab,2025-05-14 00:00:00,XBTI4209602657255,ALPHANUMERIC_ACCOUNT,ACTIVE,5901.01
mch8289,"Ch0udhury, Chakrabarti and Kha1sa",4131,Transport,SOLE-PROPRIETOR,Lucknow,Uttar Pradesh,06-10-2023,1750486763,Active,954.52,MCH8289,"Ch0Udhury, Chakrabarti And Kha1Sa",4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-06-10 00:00:00,1750486763,NUMERIC_ACCOUNT,ACTIVE,954.52
MCH8466,dani plc,5999,Retail Other,SOLE-PROPRIETOR,LKO,Uttar Pradesh,2024/11/20,0971517189,ACTIVE,"1,946.42",MCH8466,Dani Plc,5999.0,MISCELLANEOUS RETAIL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-11-20 00:00:00,0971517189,NUMERIC_ACCOUNT,ACTIVE,1946.42
MCH1750,Sastry-Chaudhari,,Apparel,Individual,Dilli,Delhi,17/11/2024,XXXX2201,ACTIVE,"Rs. 1,155",MCH1750,Sastry-Chaudhari,,CLOTHING,INDIVIDUAL,Delhi,Delhi,2024-11-17 00:00:00,XXXX2201,MASKED_ACCOUNT,ACTIVE,1155.0
MCH6991,dani ltd,UNKNOWN,Bus/Taxi,partnership,bengaluru,Karnataka,16/07/2025,5759081808,Active,-1831.13,MCH6991,Dani Ltd,,TRANSPORTATION,PARTNERSHIP,Bengaluru,Karnataka,2025-07-16 00:00:00,5759081808,NUMERIC_ACCOUNT,ACTIVE,
